Date,Fixture,Season,League,Market,MatchRating,Fair Odds,Available Odds,Value Rating,Result,P/L
2023-01-11,Brest vs Lille,2022_23,ligue1,Home,-4,2.75,3.85,✅ Good,loss,-1.0
2023-01-11,Nice vs Montpellier,2022_23,ligue1,Away,4,2.92,4.46,✅ Excellent,loss,-1.0
2023-01-14,Marseille vs Lorient,2022_23,ligue1,Draw,13,2.8,5.0,✅ Excellent,loss,-1.0
2023-01-14,Marseille vs Lorient,2022_23,ligue1,Away,13,3.5,7.59,✅ Excellent,loss,-1.0
2023-01-14,Lyon vs Strasbourg,2022_23,ligue1,Draw,5,2.87,4.23,✅ Good,loss,-1.0
2023-01-14,Lyon vs Strasbourg,2022_23,ligue1,Away,5,4.78,5.31,✅ Fair,win,4.31
2023-01-15,Monaco vs Ajaccio,2022_23,ligue1,Draw,6,3.53,4.76,✅ Good,loss,-1.0
2023-01-15,Monaco vs Ajaccio,2022_23,ligue1,Away,6,3.31,7.62,✅ Excellent,loss,-1.0
2023-01-15,Lille vs Troyes,2022_23,ligue1,Draw,5,2.87,4.95,✅ Excellent,loss,-1.0
2023-01-15,Lille vs Troyes,2022_23,ligue1,Away,5,4.78,7.4,✅ Good,loss,-1.0
2023-01-15,Angers vs Clermont,2022_23,ligue1,Draw,-7,3.2,3.48,✅ Fair,loss,-1.0
2023-01-15,Angers vs Clermont,2022_23,ligue1,Away,-7,2.0,2.87,✅ Excellent,win,1.87
2023-01-15,Toulouse vs Brest,2022_23,ligue1,Away,-1,2.54,3.72,✅ Excellent,loss,-1.0
2023-01-15,Reims vs Nice,2022_23,ligue1,Away,-2,2.6,2.93,✅ Fair,loss,-1.0
2023-01-15,Montpellier vs Nantes,2022_23,ligue1,Draw,-7,3.2,3.47,✅ Fair,loss,-1.0
2023-01-15,Montpellier vs Nantes,2022_23,ligue1,Away,-7,2.0,2.72,✅ Good,win,1.72
2023-01-15,Rennes vs Paris SG,2022_23,ligue1,Home,-6,4.56,5.35,✅ Fair,win,4.35
2023-01-15,Rennes vs Paris SG,2022_23,ligue1,Draw,-6,2.56,4.54,✅ Excellent,loss,-1.0
2023-01-27,Lorient vs Rennes,2022_23,ligue1,Home,-4,2.75,3.94,✅ Good,win,2.94
2023-01-28,Marseille vs Monaco,2022_23,ligue1,Draw,3,2.75,3.71,✅ Good,win,2.71
2023-01-28,Troyes vs Lens,2022_23,ligue1,Home,-11,4.5,5.03,✅ Fair,loss,-1.0
2023-01-28,Troyes vs Lens,2022_23,ligue1,Draw,-11,3.6,3.94,✅ Fair,win,2.94
2023-01-29,Ajaccio vs Lyon,2022_23,ligue1,Home,-5,2.33,4.59,✅ Excellent,loss,-1.0
2023-01-29,Ajaccio vs Lyon,2022_23,ligue1,Draw,-5,3.29,3.66,✅ Fair,loss,-1.0
2023-01-29,Paris SG vs Reims,2022_23,ligue1,Draw,2,3.0,6.52,✅ Excellent,win,5.52
2023-01-29,Paris SG vs Reims,2022_23,ligue1,Away,2,3.35,11.19,✅ Excellent,loss,-1.0
2023-01-29,Clermont vs Nantes,2022_23,ligue1,Home,-3,2.29,2.41,✅ Fair,loss,-1.0
2023-01-29,Strasbourg vs Toulouse,2022_23,ligue1,Away,-2,2.6,3.04,✅ Good,win,2.04
2023-01-29,Auxerre vs Montpellier,2022_23,ligue1,Draw,-6,2.56,3.42,✅ Good,loss,-1.0
2023-01-29,Auxerre vs Montpellier,2022_23,ligue1,Away,-6,2.56,2.89,✅ Fair,win,1.89
2023-01-29,Brest vs Angers,2022_23,ligue1,Away,4,2.92,3.49,✅ Good,loss,-1.0
2023-02-01,Rennes vs Strasbourg,2022_23,ligue1,Draw,1,3.59,4.2,✅ Fair,loss,-1.0
2023-02-01,Rennes vs Strasbourg,2022_23,ligue1,Away,1,3.81,6.08,✅ Excellent,loss,-1.0
2023-02-01,Montpellier vs Paris SG,2022_23,ligue1,Home,-10,2.5,8.82,✅ Excellent,loss,-1.0
2023-02-01,Angers vs Ajaccio,2022_23,ligue1,Home,0,1.65,2.27,✅ Excellent,loss,-1.0
2023-02-01,Lyon vs Brest,2022_23,ligue1,Away,0,4.64,6.04,✅ Good,loss,-1.0
2023-02-01,Toulouse vs Troyes,2022_23,ligue1,Home,8,1.75,1.76,✅ Fair,win,0.76
2023-02-01,Toulouse vs Troyes,2022_23,ligue1,Away,8,3.5,4.35,✅ Good,loss,-1.0
2023-02-01,Lens vs Nice,2022_23,ligue1,Away,-1,2.54,5.2,✅ Excellent,win,4.2
2023-02-01,Lille vs Clermont,2022_23,ligue1,Draw,6,3.53,4.41,✅ Good,win,3.41
2023-02-01,Lille vs Clermont,2022_23,ligue1,Away,6,3.31,6.64,✅ Excellent,loss,-1.0
2023-02-01,Nantes vs Marseille,2022_23,ligue1,Draw,-7,3.2,3.76,✅ Good,loss,-1.0
2023-02-01,Reims vs Lorient,2022_23,ligue1,Draw,5,2.87,3.66,✅ Good,loss,-1.0
2023-02-04,Paris SG vs Toulouse,2022_23,ligue1,Draw,-4,3.93,5.41,✅ Good,loss,-1.0
2023-02-04,Paris SG vs Toulouse,2022_23,ligue1,Away,-4,2.62,7.45,✅ Excellent,loss,-1.0
2023-02-04,Troyes vs Lyon,2022_23,ligue1,Home,-10,2.5,4.52,✅ Excellent,loss,-1.0
2023-02-04,Rennes vs Lille,2022_23,ligue1,Away,-4,2.62,3.12,✅ Good,win,2.12
2023-02-05,Brest vs Lens,2022_23,ligue1,Home,-1,2.44,4.44,✅ Excellent,loss,-1.0
2023-02-05,Marseille vs Nice,2022_23,ligue1,Draw,6,3.53,3.85,✅ Fair,loss,-1.0
2023-02-05,Marseille vs Nice,2022_23,ligue1,Away,6,3.31,4.97,✅ Good,win,3.97
2023-02-05,Lorient vs Angers,2022_23,ligue1,Draw,6,3.53,3.6,✅ Fair,win,2.6
2023-02-05,Lorient vs Angers,2022_23,ligue1,Away,6,3.31,4.22,✅ Good,loss,-1.0
2023-02-05,Strasbourg vs Montpellier,2022_23,ligue1,Draw,2,3.0,3.32,✅ Fair,loss,-1.0
2023-02-05,Strasbourg vs Montpellier,2022_23,ligue1,Away,2,3.35,3.68,✅ Fair,loss,-1.0
2023-02-05,Clermont vs Monaco,2022_23,ligue1,Away,-8,1.64,1.87,✅ Good,win,0.87
2023-02-05,Ajaccio vs Nantes,2022_23,ligue1,Away,-11,2.0,2.74,✅ Good,win,1.74
2023-02-05,Auxerre vs Reims,2022_23,ligue1,Away,-16,1.4,2.1,✅ Excellent,loss,-1.0
2023-02-11,Monaco vs Paris SG,2022_23,ligue1,Home,8,1.75,2.61,✅ Excellent,win,1.61
2023-02-11,Clermont vs Marseille,2022_23,ligue1,Home,-4,2.75,5.2,✅ Excellent,loss,-1.0
2023-02-12,Reims vs Troyes,2022_23,ligue1,Draw,13,2.8,4.33,✅ Excellent,loss,-1.0
2023-02-12,Reims vs Troyes,2022_23,ligue1,Away,13,3.5,5.78,✅ Excellent,loss,-1.0
2023-02-12,Toulouse vs Rennes,2022_23,ligue1,Home,9,1.67,3.04,✅ Excellent,win,2.04
2023-02-12,Angers vs Auxerre,2022_23,ligue1,Home,1,2.18,2.27,✅ Fair,loss,-1.0
2023-02-12,Nantes vs Lorient,2022_23,ligue1,Away,6,3.31,3.78,✅ Fair,loss,-1.0
2023-02-12,Lyon vs Lens,2022_23,ligue1,Home,0,1.65,2.38,✅ Excellent,win,1.38
2023-02-12,Montpellier vs Brest,2022_23,ligue1,Draw,-14,2.5,3.36,✅ Good,loss,-1.0
2023-02-12,Montpellier vs Brest,2022_23,ligue1,Away,-14,2.5,3.04,✅ Good,loss,-1.0
2023-02-12,Lille vs Strasbourg,2022_23,ligue1,Home,7,1.37,1.48,✅ Good,win,0.48
2023-02-12,Lille vs Strasbourg,2022_23,ligue1,Away,7,5.12,6.91,✅ Good,loss,-1.0
2023-02-17,Auxerre vs Lyon,2022_23,ligue1,Away,-13,1.83,1.94,✅ Fair,loss,-1.0
2023-02-18,Nice vs Reims,2022_23,ligue1,Draw,5,2.87,3.35,✅ Good,win,2.35
2023-02-18,Strasbourg vs Angers,2022_23,ligue1,Draw,5,2.87,3.55,✅ Good,loss,-1.0
2023-02-19,Rennes vs Clermont,2022_23,ligue1,Away,0,4.64,6.11,✅ Good,loss,-1.0
2023-02-19,Lorient vs Ajaccio,2022_23,ligue1,Home,9,1.67,2.07,✅ Good,win,1.07
2023-02-19,Lens vs Nantes,2022_23,ligue1,Draw,-5,3.29,4.26,✅ Good,loss,-1.0
2023-02-19,Lens vs Nantes,2022_23,ligue1,Away,-5,3.73,6.49,✅ Excellent,loss,-1.0
2023-02-19,Paris SG vs Lille,2022_23,ligue1,Draw,-5,3.29,4.24,✅ Good,loss,-1.0
2023-02-19,Paris SG vs Lille,2022_23,ligue1,Away,-5,3.73,5.06,✅ Good,loss,-1.0
2023-02-19,Troyes vs Montpellier,2022_23,ligue1,Away,-8,1.64,2.57,✅ Excellent,win,1.57
2023-02-19,Toulouse vs Marseille,2022_23,ligue1,Home,4,2.5,3.7,✅ Excellent,loss,-1.0
2023-02-19,Brest vs Monaco,2022_23,ligue1,Home,-10,2.5,4.41,✅ Excellent,loss,-1.0
2023-02-24,Lille vs Brest,2022_23,ligue1,Draw,6,3.53,5.22,✅ Good,loss,-1.0
2023-02-24,Lille vs Brest,2022_23,ligue1,Away,6,3.31,9.01,✅ Excellent,loss,-1.0
2023-02-25,Angers vs Lyon,2022_23,ligue1,Home,-10,2.5,4.88,✅ Excellent,loss,-1.0
2023-02-25,Montpellier vs Lens,2022_23,ligue1,Home,-2,3.0,4.4,✅ Good,loss,-1.0
2023-02-25,Montpellier vs Lens,2022_23,ligue1,Draw,-2,3.55,3.64,✅ Fair,win,2.64
2023-02-26,Monaco vs Nice,2022_23,ligue1,Draw,5,2.87,3.57,✅ Good,loss,-1.0
2023-02-26,Reims vs Toulouse,2022_23,ligue1,Draw,2,3.0,3.52,✅ Good,loss,-1.0
2023-02-26,Reims vs Toulouse,2022_23,ligue1,Away,2,3.35,3.44,✅ Fair,loss,-1.0
2023-02-26,Nantes vs Rennes,2022_23,ligue1,Home,1,2.18,3.44,✅ Excellent,loss,-1.0
2023-02-26,Marseille vs Paris SG,2022_23,ligue1,Home,4,2.5,2.74,✅ Fair,loss,-1.0
2023-02-26,Ajaccio vs Troyes,2022_23,ligue1,Away,-1,2.54,3.49,✅ Good,loss,-1.0
2023-02-26,Lorient vs Auxerre,2022_23,ligue1,Draw,2,3.0,3.48,✅ Fair,loss,-1.0
2023-02-26,Lorient vs Auxerre,2022_23,ligue1,Away,2,3.35,3.51,✅ Fair,win,2.51
2023-02-26,Clermont vs Strasbourg,2022_23,ligue1,Home,-3,2.29,2.57,✅ Fair,loss,-1.0
2023-03-03,Nice vs Auxerre,2022_23,ligue1,Home,11,1.5,1.65,✅ Good,loss,-1.0
2023-03-03,Nice vs Auxerre,2022_23,ligue1,Away,11,4.5,5.77,✅ Good,loss,-1.0
2023-03-04,Paris SG vs Nantes,2022_23,ligue1,Away,7,5.12,9.3,✅ Excellent,loss,-1.0
2023-03-04,Lens vs Lille,2022_23,ligue1,Home,-3,2.29,2.39,✅ Fair,loss,-1.0
2023-03-05,Toulouse vs Clermont,2022_23,ligue1,Home,7,1.37,1.79,✅ Excellent,loss,-1.0
2023-03-05,Troyes vs Monaco,2022_23,ligue1,Home,-14,5.0,5.94,✅ Fair,loss,-1.0
2023-03-05,Troyes vs Monaco,2022_23,ligue1,Draw,-14,2.5,4.63,✅ Excellent,win,3.63
2023-03-05,Reims vs Ajaccio,2022_23,ligue1,Home,17,1.4,1.61,✅ Good,win,0.61
2023-03-05,Rennes vs Marseille,2022_23,ligue1,Home,1,2.18,2.77,✅ Good,loss,-1.0
2023-03-05,Lyon vs Lorient,2022_23,ligue1,Draw,6,3.53,4.42,✅ Good,win,3.42
2023-03-05,Lyon vs Lorient,2022_23,ligue1,Away,6,3.31,5.93,✅ Excellent,loss,-1.0
2023-03-05,Strasbourg vs Brest,2022_23,ligue1,Away,-2,2.6,4.07,✅ Excellent,win,3.07
2023-03-05,Montpellier vs Angers,2022_23,ligue1,Home,10,1.7,1.77,✅ Fair,win,0.77
2023-03-10,Lille vs Lyon,2022_23,ligue1,Home,0,1.65,1.92,✅ Good,loss,-1.0
2023-03-11,Auxerre vs Rennes,2022_23,ligue1,Home,0,1.65,3.87,✅ Excellent,loss,-1.0
2023-03-11,Brest vs Paris SG,2022_23,ligue1,Home,-11,4.5,6.87,✅ Good,loss,-1.0
2023-03-11,Brest vs Paris SG,2022_23,ligue1,Draw,-11,3.6,4.88,✅ Good,loss,-1.0
2023-03-12,Nantes vs Nice,2022_23,ligue1,Away,-13,1.83,2.5,✅ Excellent,loss,-1.0
2023-03-12,Monaco vs Reims,2022_23,ligue1,Draw,-7,3.2,3.8,✅ Good,loss,-1.0
2023-03-12,Monaco vs Reims,2022_23,ligue1,Away,-7,2.0,4.18,✅ Excellent,win,3.18
2023-03-12,Marseille vs Strasbourg,2022_23,ligue1,Draw,4,3.89,4.8,✅ Good,win,3.8
2023-03-12,Marseille vs Strasbourg,2022_23,ligue1,Away,4,2.92,7.69,✅ Excellent,loss,-1.0
2023-03-12,Lorient vs Troyes,2022_23,ligue1,Home,10,1.7,1.76,✅ Fair,win,0.76
2023-03-12,Ajaccio vs Montpellier,2022_23,ligue1,Home,-12,1.89,2.96,✅ Excellent,loss,-1.0
2023-03-12,Angers vs Toulouse,2022_23,ligue1,Away,-8,1.64,1.99,✅ Good,win,0.99
2023-03-12,Clermont vs Lens,2022_23,ligue1,Home,-5,2.33,4.54,✅ Excellent,loss,-1.0
2023-03-12,Clermont vs Lens,2022_23,ligue1,Draw,-5,3.29,3.49,✅ Fair,loss,-1.0
2023-03-17,Lyon vs Nantes,2022_23,ligue1,Draw,6,3.53,4.14,✅ Fair,win,3.14
2023-03-17,Lyon vs Nantes,2022_23,ligue1,Away,6,3.31,5.54,✅ Excellent,loss,-1.0
2023-03-18,Toulouse vs Lille,2022_23,ligue1,Draw,-6,2.56,3.66,✅ Good,loss,-1.0
2023-03-18,Lens vs Angers,2022_23,ligue1,Draw,15,3.5,6.09,✅ Excellent,loss,-1.0
2023-03-18,Lens vs Angers,2022_23,ligue1,Away,15,7.0,12.34,✅ Excellent,loss,-1.0
2023-03-19,Ajaccio vs Monaco,2022_23,ligue1,Home,-10,2.5,5.27,✅ Excellent,loss,-1.0
2023-03-19,Montpellier vs Clermont,2022_23,ligue1,Home,17,1.4,1.87,✅ Excellent,win,0.87
2023-03-19,Nice vs Lorient,2022_23,ligue1,Draw,5,2.87,3.86,✅ Good,win,2.86
2023-03-19,Nice vs Lorient,2022_23,ligue1,Away,5,4.78,5.16,✅ Fair,loss,-1.0
2023-03-19,Strasbourg vs Auxerre,2022_23,ligue1,Away,-2,2.6,3.95,✅ Excellent,loss,-1.0
2023-03-19,Troyes vs Brest,2022_23,ligue1,Home,-5,2.33,2.86,✅ Good,loss,-1.0
2023-03-19,Troyes vs Brest,2022_23,ligue1,Draw,-5,3.29,3.36,✅ Fair,win,2.36
2023-03-19,Paris SG vs Rennes,2022_23,ligue1,Away,8,3.5,6.32,✅ Excellent,win,5.32
2023-03-19,Reims vs Marseille,2022_23,ligue1,Home,10,1.7,2.95,✅ Excellent,loss,-1.0
2023-03-31,Marseille vs Montpellier,2022_23,ligue1,Draw,-9,2.9,4.61,✅ Excellent,win,3.61
2023-03-31,Marseille vs Montpellier,2022_23,ligue1,Away,-9,2.23,6.8,✅ Excellent,loss,-1.0
2023-04-01,Rennes vs Lens,2022_23,ligue1,Draw,-6,2.56,3.38,✅ Good,loss,-1.0
2023-04-01,Rennes vs Lens,2022_23,ligue1,Away,-6,2.56,2.75,✅ Fair,win,1.75
2023-04-01,Auxerre vs Troyes,2022_23,ligue1,Home,8,1.75,1.89,✅ Fair,win,0.89
2023-04-01,Auxerre vs Troyes,2022_23,ligue1,Away,8,3.5,4.24,✅ Good,loss,-1.0
2023-04-02,Lille vs Lorient,2022_23,ligue1,Draw,1,3.59,5.15,✅ Good,loss,-1.0
2023-04-02,Lille vs Lorient,2022_23,ligue1,Away,1,3.81,7.92,✅ Excellent,loss,-1.0
2023-04-02,Nantes vs Reims,2022_23,ligue1,Home,-12,1.89,3.05,✅ Excellent,loss,-1.0
2023-04-02,Angers vs Nice,2022_23,ligue1,Home,-19,5.0,6.23,✅ Good,loss,-1.0
2023-04-02,Monaco vs Strasbourg,2022_23,ligue1,Draw,1,3.59,4.41,✅ Good,loss,-1.0
2023-04-02,Monaco vs Strasbourg,2022_23,ligue1,Away,1,3.81,6.18,✅ Excellent,loss,-1.0
2023-04-02,Paris SG vs Lyon,2022_23,ligue1,Draw,1,3.59,5.08,✅ Good,loss,-1.0
2023-04-02,Paris SG vs Lyon,2022_23,ligue1,Away,1,3.81,6.66,✅ Excellent,win,5.66
2023-04-02,Clermont vs Ajaccio,2022_23,ligue1,Away,1,3.81,3.83,✅ Fair,loss,-1.0
2023-04-07,Lens vs Strasbourg,2022_23,ligue1,Draw,9,3.75,4.24,✅ Fair,loss,-1.0
2023-04-08,Angers vs Lille,2022_23,ligue1,Home,-17,7.0,7.92,✅ Fair,win,6.92
2023-04-08,Angers vs Lille,2022_23,ligue1,Draw,-17,2.33,4.93,✅ Excellent,loss,-1.0
2023-04-08,Nice vs Paris SG,2022_23,ligue1,Home,-1,2.44,3.84,✅ Excellent,loss,-1.0
2023-04-09,Lorient vs Marseille,2022_23,ligue1,Home,2,2.71,4.81,✅ Excellent,loss,-1.0
2023-04-09,Lorient vs Marseille,2022_23,ligue1,Draw,2,3.0,4.21,✅ Good,win,3.21
2023-04-09,Troyes vs Clermont,2022_23,ligue1,Home,0,1.65,2.75,✅ Excellent,loss,-1.0
2023-04-09,Reims vs Brest,2022_23,ligue1,Home,7,1.37,1.62,✅ Good,loss,-1.0
2023-04-09,Reims vs Brest,2022_23,ligue1,Away,7,5.12,5.33,✅ Fair,loss,-1.0
2023-04-09,Nantes vs Monaco,2022_23,ligue1,Away,-8,1.64,1.94,✅ Good,loss,-1.0
2023-04-09,Ajaccio vs Auxerre,2022_23,ligue1,Away,-8,1.64,2.82,✅ Excellent,win,1.82
2023-04-09,Montpellier vs Toulouse,2022_23,ligue1,Home,15,1.75,2.06,✅ Good,loss,-1.0
2023-04-09,Montpellier vs Toulouse,2022_23,ligue1,Draw,15,3.5,3.69,✅ Fair,loss,-1.0
2023-04-09,Lyon vs Rennes,2022_23,ligue1,Away,-1,2.54,3.31,✅ Good,loss,-1.0
2023-04-14,Toulouse vs Lyon,2022_23,ligue1,Home,-10,2.5,3.39,✅ Good,loss,-1.0
2023-04-14,Toulouse vs Lyon,2022_23,ligue1,Away,-10,1.88,2.05,✅ Fair,win,1.05
2023-04-15,Rennes vs Reims,2022_23,ligue1,Away,-8,1.64,3.18,✅ Excellent,loss,-1.0
2023-04-15,Paris SG vs Lens,2022_23,ligue1,Draw,-4,3.93,4.23,✅ Fair,loss,-1.0
2023-04-15,Paris SG vs Lens,2022_23,ligue1,Away,-4,2.62,4.57,✅ Excellent,loss,-1.0
2023-04-16,Clermont vs Angers,2022_23,ligue1,Home,10,1.7,1.82,✅ Fair,win,0.82
2023-04-16,Marseille vs Troyes,2022_23,ligue1,Draw,5,2.87,6.88,✅ Excellent,loss,-1.0
2023-04-16,Marseille vs Troyes,2022_23,ligue1,Away,5,4.78,13.13,✅ Excellent,loss,-1.0
2023-04-16,Monaco vs Lorient,2022_23,ligue1,Away,0,4.64,7.2,✅ Good,loss,-1.0
2023-04-16,Brest vs Nice,2022_23,ligue1,Home,0,1.65,3.18,✅ Excellent,win,2.18
2023-04-16,Auxerre vs Nantes,2022_23,ligue1,Home,9,1.67,2.48,✅ Excellent,win,1.48
2023-04-16,Lille vs Montpellier,2022_23,ligue1,Draw,-2,3.55,4.53,✅ Good,loss,-1.0
2023-04-16,Lille vs Montpellier,2022_23,ligue1,Away,-2,2.6,5.81,✅ Excellent,loss,-1.0
2023-04-16,Strasbourg vs Ajaccio,2022_23,ligue1,Away,6,3.31,5.22,✅ Excellent,loss,-1.0
2023-04-21,Angers vs Paris SG,2022_23,ligue1,Home,-14,5.0,14.23,✅ Excellent,loss,-1.0
2023-04-21,Angers vs Paris SG,2022_23,ligue1,Draw,-14,2.5,7.43,✅ Excellent,loss,-1.0
2023-04-22,Auxerre vs Lille,2022_23,ligue1,Home,-1,2.44,4.74,✅ Excellent,loss,-1.0
2023-04-22,Lens vs Monaco,2022_23,ligue1,Draw,3,2.75,3.56,✅ Good,loss,-1.0
2023-04-23,Montpellier vs Rennes,2022_23,ligue1,Home,4,2.5,3.16,✅ Good,win,2.16
2023-04-23,Nice vs Clermont,2022_23,ligue1,Away,-3,3.43,4.71,✅ Good,win,3.71
2023-04-23,Lyon vs Marseille,2022_23,ligue1,Home,0,1.65,2.48,✅ Excellent,loss,-1.0
2023-04-23,Reims vs Strasbourg,2022_23,ligue1,Home,0,1.65,1.94,✅ Good,loss,-1.0
2023-04-23,Lorient vs Toulouse,2022_23,ligue1,Home,1,2.18,2.33,✅ Fair,loss,-1.0
2023-04-23,Lorient vs Toulouse,2022_23,ligue1,Draw,1,3.59,3.62,✅ Fair,loss,-1.0
2023-04-23,Ajaccio vs Brest,2022_23,ligue1,Away,-13,1.83,2.41,✅ Good,loss,-1.0
2023-04-23,Nantes vs Troyes,2022_23,ligue1,Draw,1,3.59,3.96,✅ Fair,win,2.96
2023-04-23,Nantes vs Troyes,2022_23,ligue1,Away,1,3.81,5.23,✅ Good,loss,-1.0
2023-04-28,Strasbourg vs Lyon,2022_23,ligue1,Home,1,2.18,2.71,✅ Good,loss,-1.0
2023-04-29,Lille vs Ajaccio,2022_23,ligue1,Draw,13,2.8,6.43,✅ Excellent,loss,-1.0
2023-04-29,Lille vs Ajaccio,2022_23,ligue1,Away,13,3.5,15.43,✅ Excellent,loss,-1.0
2023-04-30,Monaco vs Montpellier,2022_23,ligue1,Away,0,4.64,5.92,✅ Good,win,4.92
2023-04-30,Rennes vs Angers,2022_23,ligue1,Away,7,5.12,10.32,✅ Excellent,loss,-1.0
2023-04-30,Clermont vs Reims,2022_23,ligue1,Home,2,2.71,3.05,✅ Fair,win,2.05
2023-04-30,Clermont vs Reims,2022_23,ligue1,Draw,2,3.0,3.43,✅ Fair,loss,-1.0
2023-04-30,Marseille vs Auxerre,2022_23,ligue1,Draw,1,3.59,5.51,✅ Good,loss,-1.0
2023-04-30,Marseille vs Auxerre,2022_23,ligue1,Away,1,3.81,9.71,✅ Excellent,loss,-1.0
2023-04-30,Paris SG vs Lorient,2022_23,ligue1,Draw,6,3.53,7.9,✅ Excellent,loss,-1.0
2023-04-30,Paris SG vs Lorient,2022_23,ligue1,Away,6,3.31,12.99,✅ Excellent,win,11.99
2023-04-30,Troyes vs Nice,2022_23,ligue1,Home,-3,2.29,4.57,✅ Excellent,loss,-1.0
2023-04-30,Troyes vs Nice,2022_23,ligue1,Draw,-3,3.69,3.88,✅ Fair,loss,-1.0
2023-05-02,Toulouse vs Lens,2022_23,ligue1,Home,-11,4.5,5.3,✅ Fair,loss,-1.0
2023-05-02,Toulouse vs Lens,2022_23,ligue1,Draw,-11,3.6,4.3,✅ Good,loss,-1.0
2023-05-06,Lens vs Marseille,2022_23,ligue1,Draw,2,3.0,3.52,✅ Good,loss,-1.0
2023-05-06,Nice vs Rennes,2022_23,ligue1,Draw,-6,2.56,3.28,✅ Good,loss,-1.0
2023-05-06,Nice vs Rennes,2022_23,ligue1,Away,-6,2.56,2.81,✅ Fair,loss,-1.0
2023-05-06,Reims vs Lille,2022_23,ligue1,Draw,-11,3.6,3.76,✅ Fair,loss,-1.0
2023-05-06,Reims vs Lille,2022_23,ligue1,Away,-11,2.0,2.04,✅ Fair,loss,-1.0
2023-05-07,Angers vs Monaco,2022_23,ligue1,Home,-4,2.75,6.18,✅ Excellent,loss,-1.0
2023-05-07,Angers vs Monaco,2022_23,ligue1,Draw,-4,3.93,4.82,✅ Good,loss,-1.0
2023-05-07,Ajaccio vs Toulouse,2022_23,ligue1,Draw,-7,3.2,3.37,✅ Fair,win,2.37
2023-05-07,Ajaccio vs Toulouse,2022_23,ligue1,Away,-7,2.0,2.17,✅ Fair,loss,-1.0
2023-05-07,Auxerre vs Clermont,2022_23,ligue1,Home,-3,2.29,2.38,✅ Fair,loss,-1.0
2023-05-07,Lorient vs Brest,2022_23,ligue1,Away,-8,1.64,2.97,✅ Excellent,loss,-1.0
2023-05-07,Nantes vs Strasbourg,2022_23,ligue1,Draw,-9,2.9,3.34,✅ Fair,loss,-1.0
2023-05-07,Nantes vs Strasbourg,2022_23,ligue1,Away,-9,2.23,2.56,✅ Good,win,1.56
2023-05-07,Lyon vs Montpellier,2022_23,ligue1,Home,0,1.65,1.67,✅ Fair,win,0.67
2023-05-07,Lyon vs Montpellier,2022_23,ligue1,Away,0,4.64,4.73,✅ Fair,loss,-1.0
2023-05-07,Troyes vs Paris SG,2022_23,ligue1,Home,-6,4.56,8.37,✅ Excellent,loss,-1.0
2023-05-07,Troyes vs Paris SG,2022_23,ligue1,Draw,-6,2.56,5.82,✅ Excellent,loss,-1.0
2023-05-12,Lens vs Reims,2022_23,ligue1,Home,7,1.37,1.52,✅ Good,win,0.52
2023-05-12,Lens vs Reims,2022_23,ligue1,Away,7,5.12,5.92,✅ Fair,loss,-1.0
2023-05-13,Strasbourg vs Nice,2022_23,ligue1,Home,5,2.26,2.39,✅ Fair,win,1.39
2023-05-13,Strasbourg vs Nice,2022_23,ligue1,Draw,5,2.87,3.33,✅ Fair,loss,-1.0
2023-05-13,Paris SG vs Ajaccio,2022_23,ligue1,Draw,13,2.8,9.7,✅ Excellent,loss,-1.0
2023-05-13,Paris SG vs Ajaccio,2022_23,ligue1,Away,13,3.5,24.11,✅ Excellent,loss,-1.0
2023-05-14,Toulouse vs Nantes,2022_23,ligue1,Draw,6,3.53,3.64,✅ Fair,win,2.64
2023-05-14,Toulouse vs Nantes,2022_23,ligue1,Away,6,3.31,3.35,✅ Fair,loss,-1.0
2023-05-14,Rennes vs Troyes,2022_23,ligue1,Away,8,3.5,11.45,✅ Excellent,loss,-1.0
2023-05-14,Monaco vs Lille,2022_23,ligue1,Draw,-7,3.2,3.71,✅ Fair,win,2.71
2023-05-14,Monaco vs Lille,2022_23,ligue1,Away,-7,2.0,2.42,✅ Good,loss,-1.0
2023-05-14,Brest vs Auxerre,2022_23,ligue1,Home,0,1.65,2.12,✅ Good,win,1.12
2023-05-14,Clermont vs Lyon,2022_23,ligue1,Home,1,2.18,4.15,✅ Excellent,win,3.15
2023-05-14,Clermont vs Lyon,2022_23,ligue1,Draw,1,3.59,3.93,✅ Fair,loss,-1.0
2023-05-14,Marseille vs Angers,2022_23,ligue1,Away,7,5.12,14.35,✅ Excellent,loss,-1.0
2023-05-14,Montpellier vs Lorient,2022_23,ligue1,Away,4,2.92,4.06,✅ Good,loss,-1.0
2023-05-19,Lyon vs Monaco,2022_23,ligue1,Home,7,1.37,2.39,✅ Excellent,win,1.39
2023-05-20,Lille vs Marseille,2022_23,ligue1,Home,-3,2.29,2.44,✅ Fair,win,1.44
2023-05-20,Nantes vs Montpellier,2022_23,ligue1,Draw,-7,3.2,3.53,✅ Fair,loss,-1.0
2023-05-20,Nantes vs Montpellier,2022_23,ligue1,Away,-7,2.0,3.3,✅ Excellent,win,2.3
2023-05-21,Reims vs Angers,2022_23,ligue1,Away,0,4.64,7.28,✅ Good,loss,-1.0
2023-05-21,Brest vs Clermont,2022_23,ligue1,Away,-3,3.43,3.57,✅ Fair,loss,-1.0
2023-05-21,Troyes vs Strasbourg,2022_23,ligue1,Draw,-17,2.33,4.3,✅ Excellent,win,3.3
